id,left,top,right,bottom,row_index,col_index,risk_count,risk_sum,risk_mean,risk_min,risk_max
258,551229.316731236,7769618.41310252,551479.316731236,7769368.41310252,14,9,62500,278830.404501379,4.46128647202206,0.800000011920929,7.40000009536743
259,551229.316731236,7769368.41310252,551479.316731236,7769118.41310252,15,9,62500,276189.407806277,4.41903052490044,0.800000011920929,5.80000019073486
260,551229.316731236,7769118.41310252,551479.316731236,7768868.41310252,16,9,62500,279807.407644808,4.47691852231693,0.800000011920929,7.40000009536743
261,551229.316731236,7768868.41310252,551479.316731236,7768618.41310252,17,9,24000,104401.200452864,4.35005001886934,0.800000011920929,5.80000019073486
262,551229.316731236,7768618.41310252,551479.316731236,7768368.41310252,18,9,0,0,,,
263,551229.316731236,7768368.41310252,551479.316731236,7768118.41310252,19,9,0,0,,,
264,551229.316731236,7768118.41310252,551479.316731236,7767868.41310252,20,9,0,0,,,
265,551229.316731236,7767868.41310252,551479.316731236,7767618.41310252,21,9,0,0,,,
266,551229.316731236,7767618.41310252,551479.316731236,7767368.41310252,22,9,0,0,,,
267,551229.316731236,7767368.41310252,551479.316731236,7767118.41310252,23,9,0,0,,,
268,551229.316731236,7767118.41310252,551479.316731236,7766868.41310252,24,9,0,0,,,
269,551229.316731236,7766868.41310252,551479.316731236,7766618.41310252,25,9,0,0,,,
270,551229.316731236,7766618.41310252,551479.316731236,7766368.41310252,26,9,0,0,,,
271,551479.316731236,7773118.41310252,551729.316731236,7772868.41310252,0,10,0,0,,,
272,551479.316731236,7772868.41310252,551729.316731236,7772618.41310252,1,10,0,0,,,
273,551479.316731236,7772618.41310252,551729.316731236,7772368.41310252,2,10,0,0,,,
274,551479.316731236,7772368.41310252,551729.316731236,7772118.41310252,3,10,48250,157841.199447811,3.27132019580955,0.800000011920929,7.40000009536743
275,551479.316731236,7772118.41310252,551729.316731236,7771868.41310252,4,10,62500,225481.797938228,3.60770876701164,0.800000011920929,7.40000009536743
276,551479.316731236,7771868.41310252,551729.316731236,7771618.41310252,5,10,57351,206811.197937667,3.60606088712782,0.800000011920929,7.40000009536743
277,551479.316731236,7771618.41310252,551729.316731236,7771368.41310252,6,10,6755,23450.1997832656,3.47153216628654,0.800000011920929,7.40000009536743
278,551479.316731236,7771368.41310252,551729.316731236,7771118.41310252,7,10,398,1505.79998809099,3.78341705550501,0.800000011920929,7.40000009536743
279,551479.316731236,7771118.41310252,551729.316731236,7770868.41310252,8,10,49527,155198.396823704,3.1336119050963,0.800000011920929,7.40000009536743
280,551479.316731236,7770868.41310252,551729.316731236,7770618.41310252,9,10,62500,210369.99873203,3.36591997971249,0.800000011920929,7.40000009536743
281,551479.316731236,7770618.41310252,551729.316731236,7770368.41310252,10,10,62500,197093.199687183,3.15349119499493,0.800000011920929,7.40000009536743
282,551479.316731236,7770368.41310252,551729.316731236,7770118.41310252,11,10,62500,239946.197502077,3.83913916003323,0.800000011920929,7.40000009536743
283,551479.316731236,7770118.41310252,551729.316731236,7769868.41310252,12,10,62500,262916.397292316,4.20666235667706,0.800000011920929,7.40000009536743
284,551479.316731236,7769868.41310252,551729.316731236,7769618.41310252,13,10,62500,264002.002962768,4.22403204740429,0.800000011920929,7.40000009536743
285,551479.316731236,7769618.41310252,551729.316731236,7769368.41310252,14,10,62500,286778.208338022,4.58845133340836,2,5.80000019073486
286,551479.316731236,7769368.41310252,551729.316731236,7769118.41310252,15,10,62500,285118.008743525,4.56188813989639,1,5.80000019073486
287,551479.316731236,7769118.41310252,551729.316731236,7768868.41310252,16,10,62500,272310.001878858,4.35696003006172,0.800000011920929,5.80000019073486
288,551479.316731236,7768868.41310252,551729.316731236,7768618.41310252,17,10,24000,102770.400321901,4.28210001341253,0.800000011920929,5.80000019073486
289,551479.316731236,7768618.41310252,551729.316731236,7768368.41310252,18,10,0,0,,,
290,551479.316731236,7768368.41310252,551729.316731236,7768118.41310252,19,10,0,0,,,
291,551479.316731236,7768118.41310252,551729.316731236,7767868.41310252,20,10,0,0,,,
292,551479.316731236,7767868.41310252,551729.316731236,7767618.41310252,21,10,0,0,,,
293,551479.316731236,7767618.41310252,551729.316731236,7767368.41310252,22,10,0,0,,,
294,551479.316731236,7767368.41310252,551729.316731236,7767118.41310252,23,10,0,0,,,
295,551479.316731236,7767118.41310252,551729.316731236,7766868.41310252,24,10,0,0,,,
296,551479.316731236,7766868.41310252,551729.316731236,7766618.41310252,25,10,0,0,,,
297,551479.316731236,7766618.41310252,551729.316731236,7766368.41310252,26,10,0,0,,,
298,551729.316731236,7773118.41310252,551979.316731236,7772868.41310252,0,11,0,0,,,
299,551729.316731236,7772868.41310252,551979.316731236,7772618.41310252,1,11,0,0,,,
300,551729.316731236,7772618.41310252,551979.316731236,7772368.41310252,2,11,0,0,,,
301,551729.316731236,7772368.41310252,551979.316731236,7772118.41310252,3,11,48250,161190.198924899,3.34072951139687,0.800000011920929,7.40000009536743
302,551729.316731236,7772118.41310252,551979.316731236,7771868.41310252,4,11,62500,199302.399091244,3.1888383854599,0.800000011920929,7.40000009536743
303,551729.316731236,7771868.41310252,551979.316731236,7771618.41310252,5,11,62500,217707.798064351,3.48332476902962,0.800000011920929,7.40000009536743
304,551729.316731236,7771618.41310252,551979.316731236,7771368.41310252,6,11,42562,114063.800016999,2.67994455187724,0.800000011920929,7.40000009536743
305,551729.316731236,7771368.41310252,551979.316731236,7771118.41310252,7,11,0,0,,,
306,551729.316731236,7771118.41310252,551979.316731236,7770868.41310252,8,11,5369,17431.9996564984,3.2467870472152,0.800000011920929,7.40000009536743
307,551729.316731236,7770868.41310252,551979.316731236,7770618.41310252,9,11,18890,68831.3993735313,3.64380091972109,0.800000011920929,7.40000009536743
308,551729.316731236,7770618.41310252,551979.316731236,7770368.41310252,10,11,42167,158343.998445034,3.75516395392212,0.800000011920929,7.40000009536743
309,551729.316731236,7770368.41310252,551979.316731236,7770118.41310252,11,11,62500,233994.197585285,3.74390716136456,0.800000011920929,7.40000009536743
310,551729.316731236,7770118.41310252,551979.316731236,7769868.41310252,12,11,62500,254914.396914124,4.07863035062599,0.800000011920929,7.40000009536743
311,551729.316731236,7769868.41310252,551979.316731236,7769618.41310252,13,11,62500,255767.99960351,4.09228799365616,0.800000011920929,7.40000009536743
312,551729.316731236,7769618.41310252,551979.316731236,7769368.41310252,14,11,62500,254284.005355597,4.06854408568954,0.800000011920929,7.40000009536743
313,551729.316731236,7769368.41310252,551979.316731236,7769118.41310252,15,11,62500,279812.807817936,4.47700492508698,1,5.80000019073486
314,551729.316731236,7769118.41310252,551979.316731236,7768868.41310252,16,11,62500,282793.007760525,4.5246881241684,1,5.80000019073486
315,551729.316731236,7768868.41310252,551979.316731236,7768618.41310252,17,11,24000,105002.600512803,4.37510835470011,0.800000011920929,5.80000019073486
316,551729.316731236,7768618.41310252,551979.316731236,7768368.41310252,18,11,0,0,,,
317,551729.316731236,7768368.41310252,551979.316731236,7768118.41310252,19,11,0,0,,,
318,551729.316731236,7768118.41310252,551979.316731236,7767868.41310252,20,11,0,0,,,
319,551729.316731236,7767868.41310252,551979.316731236,7767618.41310252,21,11,0,0,,,
320,551729.316731236,7767618.41310252,551979.316731236,7767368.41310252,22,11,0,0,,,
321,551729.316731236,7767368.41310252,551979.316731236,7767118.41310252,23,11,0,0,,,
322,551729.316731236,7767118.41310252,551979.316731236,7766868.41310252,24,11,0,0,,,
323,551729.316731236,7766868.41310252,551979.316731236,7766618.41310252,25,11,0,0,,,
324,551729.316731236,7766618.41310252,551979.316731236,7766368.41310252,26,11,0,0,,,
325,551979.316731236,7773118.41310252,552229.316731236,7772868.41310252,0,12,0,0,,,
326,551979.316731236,7772868.41310252,552229.316731236,7772618.41310252,1,12,0,0,,,
327,551979.316731236,7772618.41310252,552229.316731236,7772368.41310252,2,12,0,0,,,
328,551979.316731236,7772368.41310252,552229.316731236,7772118.41310252,3,12,48250,175855.39814204,3.64467146408373,0.800000011920929,7.40000009536743
329,551979.316731236,7772118.41310252,552229.316731236,7771868.41310252,4,12,62500,204316.598530114,3.26906557648182,0.800000011920929,7.40000009536743
330,551979.316731236,7771868.41310252,552229.316731236,7771618.41310252,5,12,62500,214461.39811945,3.43138236991119,0.800000011920929,7.40000009536743
331,551979.316731236,7771618.41310252,552229.316731236,7771368.41310252,6,12,34374,121583.798974037,3.53708613993242,0.800000011920929,7.40000009536743
332,551979.316731236,7771368.41310252,552229.316731236,7771118.41310252,7,12,0,0,,,
333,551979.316731236,7771118.41310252,552229.316731236,7770868.41310252,8,12,0,0,,,
334,551979.316731236,7770868.41310252,552229.316731236,7770618.41310252,9,12,0,0,,,
335,551979.316731236,7770618.41310252,552229.316731236,7770368.41310252,10,12,43241,172695.9979285,3.99380213058209,0.800000011920929,7.40000009536743
336,551979.316731236,7770368.41310252,552229.316731236,7770118.41310252,11,12,62500,225077.79757148,3.60124476114368,0.800000011920929,7.40000009536743
337,551979.316731236,7770118.41310252,552229.316731236,7769868.41310252,12,12,62500,212200.998256743,3.39521597210789,0.800000011920929,7.40000009536743
338,551979.316731236,7769868.41310252,552229.316731236,7769618.41310252,13,12,62500,251897.796183705,4.03036473893929,0.800000011920929,7.40000009536743
339,551979.316731236,7769618.41310252,552229.316731236,7769368.41310252,14,12,62500,243317.198375225,3.8930751740036,0.800000011920929,7.40000009536743
340,551979.316731236,7769368.41310252,552229.316731236,7769118.41310252,15,12,62500,250450.803222418,4.00721285155868,1,7.40000009536743
341,551979.316731236,7769118.41310252,552229.316731236,7768868.41310252,16,12,62500,283669.008414984,4.53870413463974,1,5.80000019073486
342,551979.316731236,7768868.41310252,552229.316731236,7768618.41310252,17,12,24000,107810.402763605,4.49210011515021,1,5.80000019073486
343,551979.316731236,7768618.41310252,552229.316731236,7768368.41310252,18,12,0,0,,,
344,551979.316731236,7768368.41310252,552229.316731236,7768118.41310252,19,12,0,0,,,
345,551979.316731236,7768118.41310252,552229.316731236,7767868.41310252,20,12,0,0,,,
346,551979.316731236,7767868.41310252,552229.316731236,7767618.41310252,21,12,0,0,,,
347,551979.316731236,7767618.41310252,552229.316731236,7767368.41310252,22,12,0,0,,,
348,551979.316731236,7767368.41310252,552229.316731236,7767118.41310252,23,12,0,0,,,
349,551979.316731236,7767118.41310252,552229.316731236,7766868.41310252,24,12,0,0,,,
350,551979.316731236,7766868.41310252,552229.316731236,7766618.41310252,25,12,0,0,,,
351,551979.316731236,7766618.41310252,552229.316731236,7766368.41310252,26,12,0,0,,,
352,552229.316731236,7773118.41310252,552479.316731236,7772868.41310252,0,13,0,0,,,
353,552229.316731236,7772868.41310252,552479.316731236,7772618.41310252,1,13,0,0,,,
354,552229.316731236,7772618.41310252,552479.316731236,7772368.41310252,2,13,0,0,,,
355,552229.316731236,7772368.41310252,552479.316731236,7772118.41310252,3,13,48250,145243.799395263,3.01023418435779,0.800000011920929,7.40000009536743
356,552229.316731236,7772118.41310252,552479.316731236,7771868.41310252,4,13,62500,192206.198315918,3.0752991730547,0.800000011920929,7.40000009536743
357,552229.316731236,7771868.41310252,552479.316731236,7771618.41310252,5,13,62500,188065.799560905,3.00905279297447,0.800000011920929,7.40000009536743
358,552229.316731236,7771618.41310252,552479.316731236,7771368.41310252,6,13,48000,184861.797973156,3.85128745777408,0.800000011920929,7.40000009536743
359,552229.316731236,7771368.41310252,552479.316731236,7771118.41310252,7,13,0,0,,,
360,552229.316731236,7771118.41310252,552479.316731236,7770868.41310252,8,13,0,0,,,
361,552229.316731236,7770868.41310252,552479.316731236,7770618.41310252,9,13,0,0,,,
362,552229.316731236,7770618.41310252,552479.316731236,7770368.41310252,10,13,43250,172921.597964466,3.99818723617262,0.800000011920929,7.40000009536743
363,552229.316731236,7770368.41310252,552479.316731236,7770118.41310252,11,13,62500,238730.396873236,3.81968634997177,1,7.40000009536743
364,552229.316731236,7770118.41310252,552479.316731236,7769868.41310252,12,13,62500,244359.196537793,3.90974714460468,0.800000011920929,7.40000009536743
365,552229.316731236,7769868.41310252,552479.316731236,7769618.41310252,13,13,62500,244595.19672215,3.9135231475544,0.800000011920929,7.40000009536743
366,552229.316731236,7769618.41310252,552479.316731236,7769368.41310252,14,13,62500,249882.396123827,3.99811833798122,0.800000011920929,7.40000009536743
367,552229.316731236,7769368.41310252,552479.316731236,7769118.41310252,15,13,62500,270661.39653939,4.33058234463024,0.800000011920929,7.40000009536743
368,552229.316731236,7769118.41310252,552479.316731236,7768868.41310252,16,13,62500,262733.404639244,4.20373447422791,1,7.40000009536743
369,552229.316731236,7768868.41310252,552479.316731236,7768618.41310252,17,13,24000,109839.603368759,4.57665014036496,2.20000004768372,5.80000019073486
370,552229.316731236,7768618.41310252,552479.316731236,7768368.41310252,18,13,0,0,,,
371,552229.316731236,7768368.41310252,552479.316731236,7768118.41310252,19,13,0,0,,,
372,552229.316731236,7768118.41310252,552479.316731236,7767868.41310252,20,13,0,0,,,
373,552229.316731236,7767868.41310252,552479.316731236,7767618.41310252,21,13,0,0,,,
374,552229.316731236,7767618.41310252,552479.316731236,7767368.41310252,22,13,0,0,,,
375,552229.316731236,7767368.41310252,552479.316731236,7767118.41310252,23,13,0,0,,,
376,552229.316731236,7767118.41310252,552479.316731236,7766868.41310252,24,13,0,0,,,
377,552229.316731236,7766868.41310252,552479.316731236,7766618.41310252,25,13,0,0,,,
378,552229.316731236,7766618.41310252,552479.316731236,7766368.41310252,26,13,0,0,,,
379,552479.316731236,7773118.41310252,552729.316731236,7772868.41310252,0,14,0,0,,,
380,552479.316731236,7772868.41310252,552729.316731236,7772618.41310252,1,14,0,0,,,
381,552479.316731236,7772618.41310252,552729.316731236,7772368.41310252,2,14,0,0,,,
382,552479.316731236,7772368.41310252,552729.316731236,7772118.41310252,3,14,48250,175651.198108494,3.64043933903615,0.800000011920929,7.40000009536743
383,552479.316731236,7772118.41310252,552729.316731236,7771868.41310252,4,14,62500,229171.397446632,3.66674235914612,0.800000011920929,7.40000009536743
384,552479.316731236,7771868.41310252,552729.316731236,7771618.41310252,5,14,62500,210771.199923277,3.37233919877243,0.800000011920929,7.40000009536743
385,552479.316731236,7771618.41310252,552729.316731236,7771368.41310252,6,14,48000,189656.397685707,3.95117495178555,0.800000011920929,7.40000009536743
386,552479.316731236,7771368.41310252,552729.316731236,7771118.41310252,7,14,0,0,,,
387,552479.316731236,7771118.41310252,552729.316731236,7770868.41310252,8,14,0,0,,,
388,552479.316731236,7770868.41310252,552729.316731236,7770618.41310252,9,14,0,0,,,
389,552479.316731236,7770618.41310252,552729.316731236,7770368.41310252,10,14,43250,162616.397915304,3.75991671480471,0.800000011920929,7.40000009536743
390,552479.316731236,7770368.41310252,552729.316731236,7770118.41310252,11,14,62500,231327.198496461,3.70123517594337,0.800000011920929,7.40000009536743
391,552479.316731236,7770118.41310252,552729.316731236,7769868.41310252,12,14,62500,237036.79812187,3.79258876994991,0.800000011920929,7.40000009536743
392,552479.316731236,7769868.41310252,552729.316731236,7769618.41310252,13,14,62500,247779.596774578,3.96447354839325,1,7.40000009536743
393,552479.316731236,7769618.41310252,552729.316731236,7769368.41310252,14,14,62500,247659.79689908,3.96255675038528,0.800000011920929,7.40000009536743
394,552479.316731236,7769368.41310252,552729.316731236,7769118.41310252,15,14,62500,250750.196701407,4.01200314722252,0.800000011920929,7.40000009536743
395,552479.316731236,7769118.41310252,552729.316731236,7768868.41310252,16,14,62500,267928.403498411,4.28685445597458,1,7.40000009536743
396,552479.316731236,7768868.41310252,552729.316731236,7768618.41310252,17,14,24000,106084.202680111,4.42017511167129,1,5.80000019073486
397,552479.316731236,7768618.41310252,552729.316731236,7768368.41310252,18,14,0,0,,,
398,552479.316731236,7768368.41310252,552729.316731236,7768118.41310252,19,14,0,0,,,
399,552479.316731236,7768118.41310252,552729.316731236,7767868.41310252,20,14,0,0,,,
400,552479.316731236,7767868.41310252,552729.316731236,7767618.41310252,21,14,0,0,,,
401,552479.316731236,7767618.41310252,552729.316731236,7767368.41310252,22,14,0,0,,,
402,552479.316731236,7767368.41310252,552729.316731236,7767118.41310252,23,14,0,0,,,
403,552479.316731236,7767118.41310252,552729.316731236,7766868.41310252,24,14,0,0,,,
404,552479.316731236,7766868.41310252,552729.316731236,7766618.41310252,25,14,0,0,,,
405,552479.316731236,7766618.41310252,552729.316731236,7766368.41310252,26,14,0,0,,,
406,552729.316731236,7773118.41310252,552979.316731236,7772868.41310252,0,15,0,0,,,
407,552729.316731236,7772868.41310252,552979.316731236,7772618.41310252,1,15,0,0,,,
408,552729.316731236,7772618.41310252,552979.316731236,7772368.41310252,2,15,0,0,,,
409,552729.316731236,7772368.41310252,552979.316731236,7772118.41310252,3,15,48250,184208.197840393,3.81778648373871,0.800000011920929,7.40000009536743
410,552729.316731236,7772118.41310252,552979.316731236,7771868.41310252,4,15,62500,215238.398346543,3.44381437354469,0.800000011920929,7.40000009536743
411,552729.316731236,7771868.41310252,552979.316731236,7771618.41310252,5,15,62500,211942.600979745,3.39108161567593,0.800000011920929,7.40000009536743
412,552729.316731236,7771618.41310252,552979.316731236,7771368.41310252,6,15,62442,240127.997328877,3.84561668954994,0.800000011920929,7.40000009536743
413,552729.316731236,7771368.41310252,552979.316731236,7771118.41310252,7,15,62250,255065.797229588,4.09744252577651,0.800000011920929,7.40000009536743
414,552729.316731236,7771118.41310252,552979.316731236,7770868.41310252,8,15,60341,250293.196724772,4.14797893181705,0.800000011920929,7.40000009536743
415,552729.316731236,7770868.41310252,552979.316731236,7770618.41310252,9,15,62250,241039.396572948,3.87211882044896,0.800000011920929,7.40000009536743
416,552729.316731236,7770618.41310252,552979.316731236,7770368.41310252,10,15,62423,245775.996369541,3.93726665443091,0.800000011920929,7.40000009536743
417,552729.316731236,7770368.41310252,552979.316731236,7770118.41310252,11,15,62500,240027.396806598,3.84043834890556,0.800000011920929,7.40000009536743
418,552729.316731236,7770118.41310252,552979.316731236,7769868.41310252,12,15,62500,231450.198105037,3.7032031696806,0.800000011920929,7.40000009536743
419,552729.316731236,7769868.41310252,552979.316731236,7769618.41310252,13,15,62500,264585.196562827,4.23336314500523,0.800000011920929,7.40000009536743
420,552729.316731236,7769618.41310252,552979.316731236,7769368.41310252,14,15,62500,250363.397114873,4.00581435383797,0.800000011920929,7.40000009536743
421,552729.316731236,7769368.41310252,552979.316731236,7769118.41310252,15,15,62500,248733.196414173,3.97973114262676,0.800000011920929,7.40000009536743
422,552729.316731236,7769118.41310252,552979.316731236,7768868.41310252,16,15,62500,264081.800514102,4.22530880822563,0.800000011920929,7.40000009536743
423,552729.316731236,7768868.41310252,552979.316731236,7768618.41310252,17,15,62346,276641.406378448,4.43719575238906,0.800000011920929,5.80000019073486
424,552729.316731236,7768618.41310252,552979.316731236,7768368.41310252,18,15,62250,281538.605210543,4.52270851743844,2,5.80000019073486
425,552729.316731236,7768368.41310252,552979.316731236,7768118.41310252,19,15,62250,282040.806318581,4.53077600511777,0.800000011920929,5.80000019073486
426,552729.316731236,7768118.41310252,552979.316731236,7767868.41310252,20,15,57519,259817.006297946,4.5170640361958,0.800000011920929,5.80000019073486
427,552729.316731236,7767868.41310252,552979.316731236,7767618.41310252,21,15,0,0,,,
428,552729.316731236,7767618.41310252,552979.316731236,7767368.41310252,22,15,0,0,,,
429,552729.316731236,7767368.41310252,552979.316731236,7767118.41310252,23,15,0,0,,,
430,552729.316731236,7767118.41310252,552979.316731236,7766868.41310252,24,15,0,0,,,
431,552729.316731236,7766868.41310252,552979.316731236,7766618.41310252,25,15,0,0,,,
432,552729.316731236,7766618.41310252,552979.316731236,7766368.41310252,26,15,0,0,,,
433,552979.316731236,7773118.41310252,553229.316731236,7772868.41310252,0,16,0,0,,,
434,552979.316731236,7772868.41310252,553229.316731236,7772618.41310252,1,16,0,0,,,
435,552979.316731236,7772618.41310252,553229.316731236,7772368.41310252,2,16,0,0,,,
436,552979.316731236,7772368.41310252,553229.316731236,7772118.41310252,3,16,48250,181269.9979164,3.75689114852643,0.800000011920929,7.40000009536743
437,552979.316731236,7772118.41310252,553229.316731236,7771868.41310252,4,16,62500,223792.798043966,3.58068476870346,0.800000011920929,7.40000009536743
438,552979.316731236,7771868.41310252,553229.316731236,7771618.41310252,5,16,62500,193419.401679754,3.09471042687607,0.800000011920929,7.40000009536743
439,552979.316731236,7771618.41310252,553229.316731236,7771368.41310252,6,16,62500,246523.396951854,3.94437435122967,0.800000011920929,7.40000009536743
440,552979.316731236,7771368.41310252,553229.316731236,7771118.41310252,7,16,62500,255244.397155285,4.08391035448456,0.800000011920929,7.40000009536743
441,552979.316731236,7771118.41310252,553229.316731236,7770868.41310252,8,16,62500,244232.597310662,3.9077215569706,0.800000011920929,7.40000009536743
442,552979.316731236,7770868.41310252,553229.316731236,7770618.41310252,9,16,62500,250113.396321476,4.00181434114361,0.800000011920929,7.40000009536743
443,552979.316731236,7770618.41310252,553229.316731236,7770368.41310252,10,16,62500,271596.197170675,4.3455391547308,0.800000011920929,7.40000009536743
444,552979.316731236,7770368.41310252,553229.316731236,7770118.41310252,11,16,62500,265326.798286736,4.24522877258778,0.800000011920929,7.40000009536743
445,552979.316731236,7770118.41310252,553229.316731236,7769868.41310252,12,16,62500,232596.797356725,3.7215487577076,0.800000011920929,7.40000009536743
446,552979.316731236,7769868.41310252,553229.316731236,7769618.41310252,13,16,62500,220119.398227155,3.52191037163448,0.800000011920929,7.40000009536743
447,552979.316731236,7769618.41310252,553229.316731236,7769368.41310252,14,16,62500,246278.397711635,3.94045436338615,0.800000011920929,7.40000009536743
448,552979.316731236,7769368.41310252,553229.316731236,7769118.41310252,15,16,62500,253027.598033905,4.04844156854248,1,7.40000009536743
449,552979.316731236,7769118.41310252,553229.316731236,7768868.41310252,16,16,62500,230711.400167048,3.69138240267277,0.800000011920929,7.40000009536743
450,552979.316731236,7768868.41310252,553229.316731236,7768618.41310252,17,16,62500,248973.604859173,3.98357767774677,0.800000011920929,7.40000009536743
451,552979.316731236,7768618.41310252,553229.316731236,7768368.41310252,18,16,62500,278191.607831001,4.45106572529602,1,5.80000019073486
452,552979.316731236,7768368.41310252,553229.316731236,7768118.41310252,19,16,62500,271016.606823206,4.3362657091713,1,5.80000019073486
453,552979.316731236,7768118.41310252,553229.316731236,7767868.41310252,20,16,57750,253028.206058502,4.38144079754982,1,5.80000019073486
454,552979.316731236,7767868.41310252,553229.316731236,7767618.41310252,21,16,0,0,,,
455,552979.316731236,7767618.41310252,553229.316731236,7767368.41310252,22,16,0,0,,,
456,552979.316731236,7767368.41310252,553229.316731236,7767118.41310252,23,16,0,0,,,
457,552979.316731236,7767118.41310252,553229.316731236,7766868.41310252,24,16,0,0,,,
458,552979.316731236,7766868.41310252,553229.316731236,7766618.41310252,25,16,0,0,,,
459,552979.316731236,7766618.41310252,553229.316731236,7766368.41310252,26,16,0,0,,,
460,553229.316731236,7773118.41310252,553479.316731236,7772868.41310252,0,17,0,0,,,
461,553229.316731236,7772868.41310252,553479.316731236,7772618.41310252,1,17,0,0,,,
462,553229.316731236,7772618.41310252,553479.316731236,7772368.41310252,2,17,0,0,,,
463,553229.316731236,7772368.41310252,553479.316731236,7772118.41310252,3,17,48250,175695.998347282,3.64136784139445,0.800000011920929,7.40000009536743
464,553229.316731236,7772118.41310252,553479.316731236,7771868.41310252,4,17,62500,218035.99837625,3.48857597402,0.800000011920929,7.40000009536743
465,553229.316731236,7771868.41310252,553479.316731236,7771618.41310252,5,17,62500,207734.201972127,3.32374723155403,0.800000011920929,7.40000009536743
466,553229.316731236,7771618.41310252,553479.316731236,7771368.41310252,6,17,62500,220396.398121476,3.52634236994362,0.800000011920929,7.40000009536743
467,553229.316731236,7771368.41310252,553479.316731236,7771118.41310252,7,17,62500,256006.796967924,4.09610875148678,0.800000011920929,7.40000009536743
468,553229.316731236,7771118.41310252,553479.316731236,7770868.41310252,8,17,62500,237107.997099757,3.79372795359612,0.800000011920929,7.40000009536743
469,553229.316731236,7770868.41310252,553479.316731236,7770618.41310252,9,17,62500,246340.397048652,3.94144635277843,0.800000011920929,7.40000009536743
470,553229.316731236,7770618.41310252,553479.316731236,7770368.41310252,10,17,62500,273034.397009075,4.36855035214519,0.800000011920929,7.40000009536743
471,553229.316731236,7770368.41310252,553479.316731236,7770118.41310252,11,17,62500,272060.002684057,4.35296004294491,0.800000011920929,7.40000009536743
472,553229.316731236,7770118.41310252,553479.316731236,7769868.41310252,12,17,62500,242270.398782074,3.87632638051319,0.800000011920929,7.40000009536743
473,553229.316731236,7769868.41310252,553479.316731236,7769618.41310252,13,17,62500,224321.396943629,3.58914235109806,0.800000011920929,7.40000009536743
474,553229.316731236,7769618.41310252,553479.316731236,7769368.41310252,14,17,62500,207173.199276388,3.3147711884222,0.800000011920929,7.40000009536743
475,553229.316731236,7769368.41310252,553479.316731236,7769118.41310252,15,17,62500,248201.99815321,3.97123197045135,1,7.40000009536743
476,553229.316731236,7769118.41310252,553479.316731236,7768868.41310252,16,17,62500,251676.197885513,4.02681916616821,0.800000011920929,7.40000009536743
477,553229.316731236,7768868.41310252,553479.316731236,7768618.41310252,17,17,62500,274427.198351145,4.39083517361832,1,7.40000009536743
478,553229.316731236,7768618.41310252,553479.316731236,7768368.41310252,18,17,62500,218331.60231781,3.49330563708496,1,7.40000009536743
479,553229.316731236,7768368.41310252,553479.316731236,7768118.41310252,19,17,62500,242020.003939867,3.87232006303787,1,5.80000019073486
480,553229.316731236,7768118.41310252,553479.316731236,7767868.41310252,20,17,57750,260983.207660913,4.51918974304612,1,5.80000019073486
481,553229.316731236,7767868.41310252,553479.316731236,7767618.41310252,21,17,0,0,,,
482,553229.316731236,7767618.41310252,553479.316731236,7767368.41310252,22,17,0,0,,,
483,553229.316731236,7767368.41310252,553479.316731236,7767118.41310252,23,17,0,0,,,
484,553229.316731236,7767118.41310252,553479.316731236,7766868.41310252,24,17,0,0,,,
485,553229.316731236,7766868.41310252,553479.316731236,7766618.41310252,25,17,0,0,,,
486,553229.316731236,7766618.41310252,553479.316731236,7766368.41310252,26,17,0,0,,,
487,553479.316731236,7773118.41310252,553729.316731236,7772868.41310252,0,18,0,0,,,
488,553479.316731236,7772868.41310252,553729.316731236,7772618.41310252,1,18,0,0,,,
489,553479.316731236,7772618.41310252,553729.316731236,7772368.41310252,2,18,0,0,,,
490,553479.316731236,7772368.41310252,553729.316731236,7772118.41310252,3,18,48250,149674.999890804,3.10207253659698,0.800000011920929,7.40000009536743
491,553479.316731236,7772118.41310252,553729.316731236,7771868.41310252,4,18,62500,219317.999204338,3.5090879872694,0.800000011920929,7.40000009536743
492,553479.316731236,7771868.41310252,553729.316731236,7771618.41310252,5,18,62500,192187.601403177,3.07500162245083,0.800000011920929,7.40000009536743
493,553479.316731236,7771618.41310252,553729.316731236,7771368.41310252,6,18,62500,230063.397426367,3.68101435882187,0.800000011920929,7.40000009536743
494,553479.316731236,7771368.41310252,553729.316731236,7771118.41310252,7,18,62500,249025.596500754,3.98440954401207,0.800000011920929,7.40000009536743
495,553479.316731236,7771118.41310252,553729.316731236,7770868.41310252,8,18,62500,250611.397018254,4.00978235229206,0.800000011920929,7.40000009536743
496,553479.316731236,7770868.41310252,553729.316731236,7770618.41310252,9,18,62500,227951.397481859,3.64722235970974,0.800000011920929,7.40000009536743
497,553479.316731236,7770618.41310252,553729.316731236,7770368.41310252,10,18,62500,253427.596807301,4.05484154891682,0.800000011920929,7.40000009536743
498,553479.316731236,7770368.41310252,553729.316731236,7770118.41310252,11,18,62500,270175.596887767,4.32280955020428,0.800000011920929,7.40000009536743
499,553479.316731236,7770118.41310252,553729.316731236,7769868.41310252,12,18,62500,272427.800161004,4.35884480257606,0.800000011920929,7.40000009536743
500,553479.316731236,7769868.41310252,553729.316731236,7769618.41310252,13,18,62500,236961.599044919,3.7913855847187,0.800000011920929,7.40000009536743
